Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit,Functions,IF
7388,CA-2013-105732,9/14/2013,9/19/2013,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Furniture,1336.44,14,0,387.5676,,
5301,CA-2013-113831,5/31/2013,06-04-2013,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,Furniture,2275.5,10,0,386.835,,
1622,CA-2014-108560,07-09-2014,7/16/2014,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,Office Supplies,786.48,8,0,385.3752,,
8010,CA-2012-110863,11/17/2012,11/24/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,Central,Furniture,1323.9,5,0,383.931,,
2240,CA-2013-146633,11/16/2013,11/18/2013,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,Office Supplies,1016.792,1,0.2,381.297,,
4116,CA-2013-163573,11/25/2013,11/28/2013,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,West,Office Supplies,1219.96,5,0.2,381.2375,,
8563,CA-2013-123540,04-03-2013,04-07-2013,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,1454.9,5,0,378.274,,
2190,CA-2014-143063,08-11-2014,8/16/2014,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,Central,Technology,1454.49,9,0,378.1674,,
2274,CA-2012-142944,03-06-2012,03-11-2012,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,West,Technology,1119.984,2,0.2,377.9946,,
461,CA-2012-109638,12/15/2012,12/22/2012,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,West,Technology,899.91,9,0,377.9622,,
8101,CA-2013-169663,03-11-2013,3/14/2013,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,West,Technology,3357.6,3,0.2,377.73,,
282,US-2012-161991,9/26/2012,9/28/2012,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Technology,1114.4,7,0.2,376.11,,
6102,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,Furniture,2254.41,5,0.1,375.735,,
3591,CA-2014-146535,11/25/2014,12-01-2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,Office Supplies,1443.96,12,0,375.4296,,
754,CA-2013-110499,04-08-2013,04-10-2013,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,Technology,1199.976,3,0.2,374.9925,,
2861,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Furniture,1628.82,9,0,374.6286,,
1831,CA-2014-145884,10/22/2014,10/22/2014,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,Central,Technology,1439.92,8,0,374.3792,,
7766,US-2014-118941,8/13/2014,8/13/2014,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Furniture,1779.9,5,0,373.779,,
5612,CA-2014-121027,8/19/2014,8/23/2014,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,Technology,843.9,2,0,371.316,,
7336,CA-2012-113152,12/25/2012,12/30/2012,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,East,Technology,843.9,2,0,371.316,,
8169,CA-2014-107174,11-07-2014,11/14/2014,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,Furniture,2036.86,7,0,366.6348,,
2603,CA-2013-165848,06-05-2013,06-05-2013,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,Technology,1349.85,3,0,364.4595,,
6015,CA-2013-159016,03-11-2013,03-12-2013,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,West,Technology,4158.912,8,0.2,363.9048,,
5796,CA-2011-124856,9/29/2011,10-03-2011,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,1395.54,9,0,362.8404,,
5926,CA-2014-150420,06-04-2014,06-09-2014,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,Technology,1099.5,10,0,362.835,,
1977,CA-2011-110408,10/18/2011,10/20/2011,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,South,Technology,1394.95,5,0,362.687,,
1837,CA-2014-122693,2/20/2014,2/22/2014,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,South,Office Supplies,1245.86,7,0,361.2994,,
4219,CA-2014-149881,04-02-2014,04-04-2014,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,West,Technology,4799.984,2,0.2,359.9988,,
1181,CA-2011-128146,6/21/2011,6/25/2011,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,East,Technology,1322.93,7,0,357.1911,,
3940,US-2013-143448,12-11-2013,12-11-2013,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,Central,Furniture,1424.9,5,0,356.225,,
1014,US-2012-126214,12/21/2012,12/24/2012,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,West,Furniture,1618.37,13,0,356.0414,,
3183,CA-2014-152912,11-10-2014,11/13/2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,East,Technology,826.62,3,0,355.4466,,
9926,CA-2012-159534,3/20/2012,3/23/2012,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,East,Office Supplies,1087.936,8,0.2,353.5792,,
5150,CA-2011-141796,6/21/2011,6/21/2011,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,East,Technology,1214.85,3,0,352.3065,,
3263,CA-2011-140662,11/17/2011,11/19/2011,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,West,Office Supplies,733.95,7,0,352.296,,
6101,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,Technology,1299.66,2,0,350.9082,,
9494,CA-2013-105207,01-03-2013,01-08-2013,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,Central,Furniture,1592.85,7,0,350.427,,
1644,CA-2012-111829,3/19/2012,3/20/2012,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,West,Office Supplies,1247.64,3,0,349.3392,,
6505,CA-2014-128265,11/18/2014,11/23/2014,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,East,Office Supplies,1247.64,3,0,349.3392,,
9222,CA-2014-103212,10/14/2014,10/15/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,Furniture,1504.52,4,0,346.0396,,
2731,CA-2014-104801,2/14/2014,2/20/2014,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Technology,799.96,4,0,343.9828,,
488,CA-2011-154627,10/29/2011,10/31/2011,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,Central,Technology,2735.952,6,0.2,341.994,,
8799,US-2013-150140,04-07-2013,04-11-2013,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,East,Technology,1294.75,5,0,336.635,,
336,CA-2012-137946,09-01-2012,09-04-2012,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,West,Technology,959.984,2,0.2,335.9944,,
5569,CA-2014-157966,3/14/2014,3/14/2014,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,Technology,959.984,2,0.2,335.9944,,
5772,CA-2012-103835,9/24/2012,9/28/2012,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,West,Office Supplies,1158.12,4,0,335.8548,,
9060,CA-2013-132304,6/15/2013,6/19/2013,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,West,Furniture,1115.17,7,0,334.551,,
8103,CA-2012-149846,5/22/2012,5/26/2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,West,Technology,2973.32,7,0.2,334.4985,,
7330,US-2011-131275,3/18/2011,3/24/2011,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,West,Office Supplies,1856.19,7,0,334.1142,,
3155,CA-2014-150497,7/21/2014,7/25/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,Central,Office Supplies,735.98,2,0,331.191,,
6828,CA-2013-118689,10-03-2013,10-10-2013,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,Office Supplies,735.98,2,0,331.191,,
9969,CA-2014-153871,12-12-2014,12/18/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,East,Office Supplies,735.98,2,0,331.191,,
3750,CA-2014-161956,8/28/2014,8/30/2014,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,Technology,879.984,2,0.2,329.994,,
3825,CA-2012-140984,9/14/2012,9/18/2012,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,East,Technology,879.984,2,0.2,329.994,,
7687,CA-2013-169838,11/26/2013,11/30/2013,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Furniture,1568.61,9,0,329.4081,,
7066,CA-2011-106726,12-06-2011,12-08-2011,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,West,Office Supplies,1261.33,7,0,327.9458,,
4391,CA-2014-111556,11/21/2014,11/23/2014,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,Technology,1259.97,3,0,327.5922,,
4298,CA-2014-129021,8/24/2014,8/27/2014,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,Technology,4367.896,13,0.2,327.5922,,
3733,CA-2012-109575,9/18/2012,9/23/2012,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,Technology,1259.93,7,0,327.5818,,
2506,CA-2011-143917,7/25/2011,7/27/2011,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,West,Office Supplies,8187.65,5,0,327.506,,
9579,CA-2014-152975,9/15/2014,9/17/2014,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,East,Technology,1079.85,3,0,323.955,,
910,CA-2014-137596,09-03-2014,09-08-2014,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,Technology,1199.8,4,0,323.946,,
2436,CA-2012-154746,11/14/2012,11/17/2012,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,826.11,3,0,322.1829,,
1702,CA-2012-114069,7/13/2012,7/15/2012,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,East,Furniture,1931.04,9,0.1,321.84,,
7115,US-2013-102239,05-06-2013,05-07-2013,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,Furniture,1685.88,6,0,320.3172,,
3849,CA-2014-161053,9/23/2014,9/24/2014,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,691.96,4,0,318.3016,,
1022,CA-2012-124450,4/27/2012,05-03-2012,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,East,Furniture,1267.53,3,0,316.8825,,
5927,US-2011-118997,04-08-2011,04-12-2011,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,South,Furniture,1215.92,8,0,316.1392,,
4890,CA-2013-163167,11/29/2013,12-02-2013,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Office Supplies,1263.3,6,0,315.825,,
4164,CA-2012-163587,3/14/2012,3/18/2012,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,East,Office Supplies,671.94,3,0,315.8118,,
2819,CA-2012-104626,09-01-2012,09-08-2012,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Office Supplies,1088.76,6,0,315.7404,,
3705,CA-2012-104941,6/13/2012,6/19/2012,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,South,Technology,899.97,3,0,314.9895,,
8569,CA-2013-162390,12-07-2013,12/13/2013,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,Office Supplies,968.744,7,0.2,314.8418,,
3218,CA-2014-104640,11-11-2014,11/17/2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,East,Office Supplies,931.176,3,0.2,314.2719,,
7531,US-2014-106145,9/27/2014,9/27/2014,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,931.176,3,0.2,314.2719,,
6877,US-2013-121013,09-06-2013,09-11-2013,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,Furniture,1652.94,3,0,314.0586,,
7633,US-2014-158526,12/30/2014,01-02-2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,1207.84,8,0,314.0384,,
8272,CA-2013-169670,12/26/2013,01-01-2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,East,Furniture,2563.056,8,0.1,313.2624,,
2768,CA-2014-167752,1/16/2014,1/19/2014,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,1924.16,8,0.2,312.676,,
8821,CA-2014-100622,11-04-2014,11-08-2014,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,Technology,959.984,2,0.2,311.9948,,
811,CA-2011-151995,10/13/2011,10/15/2011,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,West,Furniture,1298.55,5,0,311.652,,
555,CA-2014-100650,6/30/2014,07-04-2014,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,West,Office Supplies,1295.78,2,0,310.9872,,
6845,CA-2013-123946,9/13/2013,9/18/2013,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,Furniture,1059.12,4,0,307.1448,,
3819,CA-2012-102582,9/15/2012,9/19/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,South,Furniture,1056.86,7,0,306.4894,,
1376,CA-2011-126361,08-04-2011,08-09-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,West,Office Supplies,1089.75,3,0,305.13,,
5729,CA-2014-117324,12-09-2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,1089.75,3,0,305.13,,
7082,CA-2013-106950,09-03-2013,09-07-2013,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,Technology,1012.68,3,0.2,303.804,,
2490,CA-2012-141040,10-09-2012,10/13/2012,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,East,Technology,631.96,4,0,303.3408,,
9273,CA-2013-100510,5/13/2013,5/18/2013,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,East,Technology,631.96,4,0,303.3408,,
1920,US-2014-111423,8/18/2014,8/20/2014,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,East,Office Supplies,895.92,5,0.2,302.373,,
2120,CA-2014-155460,4/14/2014,4/16/2014,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,West,Office Supplies,895.92,5,0.2,302.373,,
4708,CA-2014-138149,6/30/2014,07-01-2014,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,895.92,5,0.2,302.373,,
3400,CA-2011-102274,11/21/2011,11/26/2011,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,South,Office Supplies,629.1,6,0,301.968,,
4924,CA-2014-114055,12/26/2014,12/30/2014,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Office Supplies,629.1,6,0,301.968,,
7258,CA-2013-152730,5/31/2013,06-05-2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,629.1,6,0,301.968,,
3485,CA-2011-124688,8/27/2011,8/29/2011,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,South,Furniture,1202.94,3,0,300.735,,
55,CA-2013-105816,12-12-2013,12/18/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,Technology,1029.95,5,0,298.6855,,
2292,CA-2012-149342,4/20/2012,4/25/2012,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,South,Furniture,595.38,6,0,297.69,,
9653,CA-2013-107104,11/27/2013,12-01-2013,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Furniture,595.38,6,0,297.69,,
4401,CA-2013-131737,3/18/2013,3/18/2013,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,Office Supplies,901.95,3,0,297.6435,,
8395,CA-2013-142594,12-02-2013,12-07-2013,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Office Supplies,901.95,3,0,297.6435,,
5119,CA-2012-127173,9/26/2012,10-03-2012,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,Technology,629.93,7,0,296.0671,,
5867,US-2011-117968,08-05-2011,08-07-2011,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,East,Furniture,1133.35,5,0,294.671,,
925,CA-2013-149797,9/16/2013,9/21/2013,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,East,Office Supplies,841.568,2,0.2,294.5488,,
3754,CA-2014-161956,8/28/2014,8/30/2014,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,Office Supplies,841.568,2,0.2,294.5488,,
5684,CA-2011-164315,04-02-2011,04-08-2011,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,Technology,1049.93,7,0,293.9804,,
4881,CA-2014-143567,11-03-2014,11-06-2014,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,Furniture,975.92,4,0,292.776,,
5142,CA-2013-111213,04-02-2013,04-06-2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,Furniture,1317.492,6,0.1,292.776,,
8232,CA-2013-162355,07-01-2013,07-03-2013,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,South,Furniture,1266.86,7,0,291.3778,,
2578,CA-2011-129091,11/22/2011,11/27/2011,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,South,Office Supplies,675.12,3,0,290.3016,,
1614,CA-2014-138380,12/22/2014,12/26/2014,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,West,Office Supplies,1000.02,7,0,290.0058,,
6211,CA-2014-119809,8/19/2014,8/26/2014,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,Office Supplies,1000.02,7,0,290.0058,,
4040,CA-2011-110786,12/29/2011,01-02-2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,Technology,767.952,6,0.2,287.982,,
6011,CA-2012-135580,12/30/2012,01-03-2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Technology,2548.56,6,0.2,286.713,,
